work_id,author_id,author_name,author_position,institutions
WOS:000872971000001,,"Kotlyar, V.",2,"Samara Natl Res Univ, Tech Cybernet Dept, 34 Moskovskoe Shosse, Samara 443086, Russia."
WOS:000872971000001,,"Kozlova, E.",3,"Samara Natl Res Univ, Tech Cybernet Dept, 34 Moskovskoe Shosse, Samara 443086, Russia."
WOS:000872971000001,,"Butt, M.",4,"Warsaw Univ Technol, Inst Microelect & Optoelect, Koszykowa 75, PL-00662 Warsaw, Poland."
WOS:001419209500001,,"Zeng, W.",1,"Univ Elect Sci & Technol China UESTC, Sch Optoelect Sci & Engn, State Key Lab Elect Thin Films & Integrated Device, Chengdu 611731, Peoples R China."
WOS:001419209500001,,"Duan, Z.",2,"Univ Elect Sci & Technol China UESTC, Sch Optoelect Sci & Engn, State Key Lab Elect Thin Films & Integrated Device, Chengdu 611731, Peoples R China."
WOS:001419209500001,,"Bu, Y.",3,"Univ Elect Sci & Technol China UESTC, Sch Optoelect Sci & Engn, State Key Lab Elect Thin Films & Integrated Device, Chengdu 611731, Peoples R China."
WOS:001419209500001,,"Yu, H.",4,"49TH Res Inst China Elect Technol Grp Corp, Harbin 150028, Peoples R China."
WOS:001419209500001,,"Wang, C.",5,"49TH Res Inst China Elect Technol Grp Corp, Harbin 150028, Peoples R China."
WOS:001419209500001,,"Tang, X.",6,"Univ Elect Sci & Technol China UESTC, Sch Optoelect Sci & Engn, State Key Lab Elect Thin Films & Integrated Device, Chengdu 611731, Peoples R China."
WOS:001419209500001,,"Yang, J.",7,"Univ Elect Sci & Technol China UESTC, Sch Optoelect Sci & Engn, State Key Lab Elect Thin Films & Integrated Device, Chengdu 611731, Peoples R China."
WOS:001419209500001,,"Yuan, Z.",8,"Univ Elect Sci & Technol China UESTC, Sch Optoelect Sci & Engn, State Key Lab Elect Thin Films & Integrated Device, Chengdu 611731, Peoples R China."
WOS:001419209500001,,"Jiang, Y.",9,"Univ Elect Sci & Technol China UESTC, Sch Optoelect Sci & Engn, State Key Lab Elect Thin Films & Integrated Device, Chengdu 611731, Peoples R China."
WOS:001419209500001,,"Tai, H.",10,"Univ Elect Sci & Technol China UESTC, Sch Optoelect Sci & Engn, State Key Lab Elect Thin Films & Integrated Device, Chengdu 611731, Peoples R China."
WOS:000419175800013,,"Lerario, G.",1,"UPMC, Lab Kastler Brossel, 4 Pl Jussieu Case 74, F-75005 Paris, France."
WOS:000419175800013,,"Ballarini, D.",2,"CNR NANOTEC, Inst Nanotechnol, Via Monteroni, I-73100 Lecce, Italy."
WOS:000419175800013,,"Dominici, L.",3,"CNR NANOTEC, Inst Nanotechnol, Via Monteroni, I-73100 Lecce, Italy."
WOS:000419175800013,,"Fieramosca, A.",4,"Univ Salento, Dipartimento Matemat & Fis Ennio De Giorgi, Via Arnesano, I-73100 Lecce, Italy."
WOS:000419175800013,,"Cannavale, A.",5,"Politecn Bari, Dipartimento Sci Ingn Civile & Architettura, Via Orabona 4, I-70125 Bari, Italy."
WOS:000419175800013,,"Holwill, M.",6,"Univ Manchester, Natl Graphene Inst, Manchester M13 9PL, Lancs, England."
WOS:000419175800013,,"Kozikov, A.",7,"Univ Manchester, Natl Graphene Inst, Manchester M13 9PL, Lancs, England."
WOS:000419175800013,,"Novoselov, K.",8,"Univ Manchester, Natl Graphene Inst, Manchester M13 9PL, Lancs, England."
WOS:000419175800013,,"Gigli, G.",9,"CNR NANOTEC, Inst Nanotechnol, Via Monteroni, I-73100 Lecce, Italy."
WOS:000431185500010,,"Ghosh, B.",1,"Univ Burdwan, Univ Inst Technol, Dept Elect & Commun Engn, Burdwan 713104, W Bengal, India."
WOS:000431185500010,,"Hazra, S.",2,"Univ Burdwan, Univ Inst Technol, Dept Elect & Commun Engn, Burdwan 713104, W Bengal, India."
WOS:000431185500010,,"Haldar, N.",3,"Univ Burdwan, Univ Inst Technol, Dept Elect & Commun Engn, Burdwan 713104, W Bengal, India."
WOS:000431185500010,,"Roy, D.",4,"Univ Burdwan, Univ Inst Technol, Dept Elect & Commun Engn, Burdwan 713104, W Bengal, India."
WOS:000431185500010,,"Patra, S.",5,"Jadavpur Univ, Dept Instrumentat Sci, Kolkata 700032, W Bengal, India."
WOS:000431185500010,,"Swarnakar, J.",6,"North Eastern Hill Univ, Dept ECE, Shillong 793022, Meghalaya, India."
WOS:000431185500010,,"Sarkar, P.",7,"Univ Burdwan, Univ Inst Technol, Dept Elect & Commun Engn, Burdwan 713104, W Bengal, India."
WOS:000431185500010,,"Mukhopadhyay, S.",8,"Univ Burdwan, Dept Phys, Burdwan 713104, W Bengal, India."
WOS:000576739100079,,"Uddin, M.",1,"Univ Teknol Brunei UTB, Elect & Elect Engn Programme Area, Fac Engn, Gadong, Brunei."
WOS:000576739100079,,"Law, F.",2,"Univ Teknol Brunei UTB, Elect & Elect Engn Programme Area, Fac Engn, Gadong, Brunei."
WOS:000576739100079,,"Petra, R.",3,"Univ Teknol Brunei UTB, Elect & Elect Engn Programme Area, Fac Engn, Gadong, Brunei."
WOS:000576739100079,,"Hamid, Z.",4,"Univ Teknol Brunei UTB, Elect & Elect Engn Programme Area, Fac Engn, Gadong, Brunei."
WOS:000576739100079,,"Ahmad, N.",5,"Univ Teknol Brunei UTB, Elect & Elect Engn Programme Area, Fac Engn, Gadong, Brunei."
WOS:000576739100079,,"Lingas, N.",6,"Univ Teknol Brunei UTB, Elect & Elect Engn Programme Area, Fac Engn, Gadong, Brunei."
WOS:001022709300024,,"Goswami, K.",1,"Indian Inst Technol ISM Dhanbad, Elect Engn, Dhanbad, Jharkhand, India."
WOS:001022709300024,,"Mondal, H.",2,"Dibrugarh Univ, Dibrugarh Univ Inst Engn & Technol, Dibrugarh 786001, Assam, India."
WOS:001022709300024,,"Sen, M.",3,"Indian Inst Technol ISM Dhanbad, Elect Engn, Dhanbad, Jharkhand, India."
WOS:000454770800012,,"Testa, E.",1,"Ecole Polytech Fed Lausanne, CH-1015 Lausanne, Switzerland."
WOS:000454770800012,,"Soeken, M.",2,"Ecole Polytech Fed Lausanne, CH-1015 Lausanne, Switzerland."
WOS:000454770800012,,"Amarù, L.",3,
WOS:000454770800012,,"De Micheli, G.",4,"Ecole Polytech Fed Lausanne, CH-1015 Lausanne, Switzerland."
WOS:000624917600041,,"Kumar, S.",1,"Indian Sch Mines, Indian Inst Technol, Dept Elect Engn, Dhanbad 826004, Jharkhand, India."
WOS:000624917600041,,"Sen, M.",2,"Indian Sch Mines, Indian Inst Technol, Dept Elect Engn, Dhanbad 826004, Jharkhand, India."
WOS:000859412400001,,"Tirabassi, G.",1,"Univ Politecn Cataluna, Dept Fis, Rambla St Nebridi 22, Barcelona 08222, Spain."
WOS:000859412400001,,"Ji, K.",2,"Univ Paris Saclay, Univ Paris Sud, Ctr Nanosci & Nanotechnol, CNRS, 10 Blvd Thomas Gobert, F-91120 Saclay, France."
WOS:000859412400001,,"Masoller, C.",3,"Univ Politecn Cataluna, Dept Fis, Rambla St Nebridi 22, Barcelona 08222, Spain."
WOS:000859412400001,,"Yacomotti, A.",4,"Univ Paris Saclay, Univ Paris Sud, Ctr Nanosci & Nanotechnol, CNRS, 10 Blvd Thomas Gobert, F-91120 Saclay, France."
WOS:000437187900002,,"Zhai, Y.",1,"Shenzhen Univ, Coll Optoelect Engn, Minist Educ & Guangdong Prov, Key Lab Optoelect Devices & Syst, Shenzhen 518060, Peoples R China."
WOS:000437187900002,,"Yang, J.",2,"Shenzhen Univ, Coll Elect Sci & Technol, Shenzhen 518060, Peoples R China."
WOS:000437187900002,,"Zhou, Y.",3,"Shenzhen Univ, Inst Adv Study, Shenzhen 518060, Peoples R China."
WOS:000437187900002,,"Mao, J.",4,"Shenzhen Univ, Inst Adv Study, Shenzhen 518060, Peoples R China."
WOS:000437187900002,,"Ren, Y.",5,"Shenzhen Univ, Inst Adv Study, Shenzhen 518060, Peoples R China."
WOS:000437187900002,,"Roy, V.",6,"City Univ Hong Kong, Dept Mat Sci & Engn, Hong Kong, Hong Kong, Peoples R China."
WOS:000437187900002,,"Han, S.",7,"Shenzhen Univ, Coll Elect Sci & Technol, Shenzhen 518060, Peoples R China."
WOS:000469837300137,,"Yao, J.",1,"Univ Ottawa, Microwave Photon Res Lab, Ottawa, ON K1N 6N5, Canada."
WOS:000469837300137,,"Zhang, W.",2,"Univ Ottawa, Microwave Photon Res Lab, Ottawa, ON K1N 6N5, Canada."
WOS:000476555300001,,"Imany, P.",1,"Purdue Univ, Purdue Quantum Sci & Engn Inst, W Lafayette, IN 47907 USA."
WOS:000476555300001,,"Jaramillo-Villegas, J.",2,"Univ Tecnol Pereira, Fac Ingn, Pereira, Ris, Colombia."
WOS:000476555300001,,"Alshaykh, M.",3,"Purdue Univ, Purdue Quantum Sci & Engn Inst, W Lafayette, IN 47907 USA."
WOS:000476555300001,,"Lukens, J.",4,"Oak Ridge Natl Lab, Quantum Informat Sci Grp, Oak Ridge, TN USA."
WOS:000476555300001,,"Odele, O.",5,"Purdue Univ, Purdue Quantum Sci & Engn Inst, W Lafayette, IN 47907 USA."
WOS:000476555300001,,"Moore, A.",6,"Purdue Univ, Purdue Quantum Sci & Engn Inst, W Lafayette, IN 47907 USA."
WOS:000476555300001,,"Leaird, D.",7,"Purdue Univ, Purdue Quantum Sci & Engn Inst, W Lafayette, IN 47907 USA."
WOS:000476555300001,,"Qi, M.",8,"Purdue Univ, Birck Nanotechnol Ctr, W Lafayette, IN 47907 USA."
WOS:000476555300001,,"Weiner, A.",9,"Purdue Univ, Birck Nanotechnol Ctr, W Lafayette, IN 47907 USA."
WOS:001420331300007,,"Karami, P.",1,"Islamic Azad Univ, Dept Elect Engn, Kermanshah Branch, Kermanshah, Iran."
WOS:001420331300007,,"Yahya, S.",2,"Koya Univ, Fac Engn, Dept Software Engn, KOY45, Koya, Iraq."
WOS:001420331300007,,"Chaudhary, M.",3,"Ajman Univ, Coll Engn & Informat Technol, Dept Elect & Comp Engn, Ajman, U Arab Emirates."
WOS:001420331300007,,"Assaad, M.",4,"Ajman Univ, Coll Engn & Informat Technol, Dept Elect & Comp Engn, Ajman, U Arab Emirates."
WOS:001420331300007,,"Parandin, F.",5,"Islamic Azad Univ, Dept Elect Engn, Kermanshah Branch, Kermanshah, Iran."
WOS:001420331300007,,"Roshani, S.",6,"Islamic Azad Univ, Dept Elect Engn, Kermanshah Branch, Kermanshah, Iran."
WOS:001420331300007,,"Hazzazi, F.",7,"Prince Sattam Bin Abdulaziz Univ, Coll Engn, Dept Elect Engn, Al Kharj 11492, Saudi Arabia."
WOS:001420331300007,,"Roshani, S.",8,"Islamic Azad Univ, Dept Elect Engn, Kermanshah Branch, Kermanshah, Iran."
WOS:000369482100040,,"Webb, J.",1,"Univ New S Wales, ARC Ctr Excellence Convergent Bionano Sci & Techn, Sydney, NSW 2052, Australia."
WOS:000369482100040,,"Chen, K.",2,"Victoria Univ Wellington, Sch Chem & Phys Sci, Wellington 6140, New Zealand."
WOS:000369482100040,,"Prasad, S.",3,"Victoria Univ Wellington, Sch Chem & Phys Sci, Wellington 6140, New Zealand."
WOS:000369482100040,,"Wojciechowski, J.",4,"Univ New S Wales, ARC Ctr Excellence Convergent Bionano Sci & Techn, Sydney, NSW 2052, Australia."
WOS:000369482100040,,"Falber, A.",5,"Flurosol Ind Pty Ltd, Level 5,574 St Kilda Rd, Melbourne, Vic 3004, Australia."
WOS:000369482100040,,"Thordarson, P.",6,"Univ New S Wales, ARC Ctr Excellence Convergent Bionano Sci & Techn, Sydney, NSW 2052, Australia."
WOS:000369482100040,,"Hodgkiss, J.",7,"Victoria Univ Wellington, Sch Chem & Phys Sci, Wellington 6140, New Zealand."
WOS:000647326500006,,"Yue, D.",1,"Southwest Univ, Sch Phys Sci & Technol, Chongqing 400715, Peoples R China."
WOS:000647326500006,,"Hou, Y.",2,"Inner Mongolia Univ Sci & Technol, Sch Sci, Baotou 014010, Peoples R China."
WOS:000647326500006,,"Wu, Z.",3,"Southwest Univ, Sch Phys Sci & Technol, Chongqing 400715, Peoples R China."
WOS:000647326500006,,"Hu, C.",4,"Chongqing Univ Posts & Telecom, Coll Mobile Telecommun, Chongqing 401520, Peoples R China."
WOS:000647326500006,,"Xiao, Z.",5,"Southwest Univ, Sch Phys Sci & Technol, Chongqing 400715, Peoples R China."
WOS:000647326500006,,"Xia, G.",6,"Southwest Univ, Sch Phys Sci & Technol, Chongqing 400715, Peoples R China."
WOS:000460622500024,,"Daghooghi, T.",1,"Shahid Chamran Univ Ahvaz, Dept Elect Engn, Ahvaz, Iran."
WOS:000460622500024,,"Soroosh, M.",2,"Shahid Chamran Univ Ahvaz, Dept Elect Engn, Ahvaz, Iran."
WOS:000460622500024,,"Ansari-Asl, K.",3,"Shahid Chamran Univ Ahvaz, Dept Elect Engn, Ahvaz, Iran."
WOS:001348161100001,,"Zhou, Y.",1,"Univ Hong Kong, Dept Elect & Elect Engn, Pokfulam Rd, Hong Kong, Peoples R China."
WOS:001348161100001,,"Hsieh, J.",2,"Ecole Polytech Fed Lausanne, Opt Lab, CH-1015 Lausanne, Switzerland."
WOS:001348161100001,,"Oguz, I.",3,"Ecole Polytech Fed Lausanne, Opt Lab, CH-1015 Lausanne, Switzerland."
WOS:001348161100001,,"Yildirim, M.",4,"Ecole Polytech Fed Lausanne, Opt Lab, CH-1015 Lausanne, Switzerland."
WOS:001348161100001,,"Dinc, N.",5,"Ecole Polytech Fed Lausanne, Opt Lab, CH-1015 Lausanne, Switzerland."
WOS:001348161100001,,"Gigli, C.",6,"Ecole Polytech Fed Lausanne, Opt Lab, CH-1015 Lausanne, Switzerland."
WOS:001348161100001,,"Wong, K.",7,"Univ Hong Kong, Dept Elect & Elect Engn, Pokfulam Rd, Hong Kong, Peoples R China."
WOS:001348161100001,,"Moser, C.",8,"Ecole Polytech Fed Lausanne, Lab Appl Photon Devices, CH-1015 Lausanne, Switzerland."
WOS:001348161100001,,"Psaltis, D.",9,"Ecole Polytech Fed Lausanne, Opt Lab, CH-1015 Lausanne, Switzerland."
WOS:000776486400001,,"Li, W.",1,"Shanghaitech Univ, Sch Phys Sci & Technol, Shanghai 201210, Peoples R China."
WOS:000776486400001,,"Cao, X.",2,"Univ Chinese Acad Sci, Ctr Mat Sci & Optoelect Engn, Beijing 100049, Peoples R China."
WOS:000776486400001,,"Song, S.",3,"Univ Chinese Acad Sci, Ctr Mat Sci & Optoelect Engn, Beijing 100049, Peoples R China."
WOS:000776486400001,,"Wu, L.",4,"Univ Chinese Acad Sci, Ctr Mat Sci & Optoelect Engn, Beijing 100049, Peoples R China."
WOS:000776486400001,,"Wang, R.",5,"Univ Chinese Acad Sci, Ctr Mat Sci & Optoelect Engn, Beijing 100049, Peoples R China."
WOS:000776486400001,,"Jin, Y.",6,"Zhejiang Univ, Int Res Ctr Adv Photon, Coll Opt Sci & Engn, Hangzhou 310058, Peoples R China."
WOS:000776486400001,,"Song, Z.",7,"Univ Chinese Acad Sci, Ctr Mat Sci & Optoelect Engn, Beijing 100049, Peoples R China."
WOS:000776486400001,,"Wu, A.",8,"Univ Chinese Acad Sci, Ctr Mat Sci & Optoelect Engn, Beijing 100049, Peoples R China."
WOS:000709651000003,,"Tian, H.",1,"Purdue Univ, OxideMEMS Lab, W Lafayette, IN 47907 USA."
WOS:000709651000003,,"Liu, J.",2,ETH Zurich
WOS:000709651000003,,"Siddharth, A.",3,ETH Zurich
WOS:000709651000003,,"Wang, R.",4,ETH Zurich
WOS:000709651000003,,"Blésin, T.",5,
WOS:000709651000003,,"He, J.",6,ETH Zurich
WOS:000709651000003,,"Kippenberg, T.",7,ETH Zurich
WOS:000709651000003,,"Bhave, S.",8,"Purdue Univ, OxideMEMS Lab, W Lafayette, IN 47907 USA."
WOS:000436441800004,,"Katti, R.",1,"SRM Inst Sci & Technol, Dept Elect & Commun Engn, Kattankulathur, India."
WOS:000436441800004,,"Prince, S.",2,"SRM Inst Sci & Technol, Dept Elect & Commun Engn, Kattankulathur, India."
WOS:001522932500020,,"Ren, S.",1,"Hainan Univ, Sch Informat & Commun Engn, Haikou 570228, Peoples R China."
WOS:001522932500020,,"Hu, Y.",2,"Bohai Univ, Coll Math Sci, Jinzhou 121010, Peoples R China."
WOS:001522932500020,,"Chen, Y.",3,"Hainan Univ, Sch Informat & Commun Engn, Haikou 570228, Peoples R China."
WOS:001522932500020,,"Shi, H.",4,"Hainan Univ, Sch Informat & Commun Engn, Haikou 570228, Peoples R China."
WOS:001522932500020,,"Wang, G.",5,"Huazhong Univ Sci & Technol, Wuhan Natl Lab Optoelect, Wuhan 430074, Peoples R China."
WOS:001522932500020,,"Chen, S.",6,"Univ Technol Sydney, Australian Artificial Intelligence Inst AAII, Ultimo, NSW 2007, Australia."
WOS:000447247700038,,"Zhou, D.",1,"Yancheng Teachers Univ, Dept New Energy & Elect Engn, 2 Hope Ave South Rd, Yancheng 224007, Jiangsu, Peoples R China."
WOS:000447247700038,,"Wang, X.",2,"Nanjing Univ Aeronaut & Astronaut, Coll Sci, 29 Yudao St, Nanjing 210016, Jiangsu, Peoples R China."
WOS:000447247700038,,"Zhu, H.",3,"Yancheng Teachers Univ, Dept New Energy & Elect Engn, 2 Hope Ave South Rd, Yancheng 224007, Jiangsu, Peoples R China."
WOS:000447247700038,,"Shen, F.",4,"Yancheng Teachers Univ, Dept New Energy & Elect Engn, 2 Hope Ave South Rd, Yancheng 224007, Jiangsu, Peoples R China."
WOS:000446501400009,,"Syu, S.",1,
WOS:000446501400009,,"Cheng, C.",2,
WOS:000446501400009,,"Wang, H.",3,
WOS:000446501400009,,"Chi, Y.",4,
WOS:000446501400009,,"Wu, C.",5,
WOS:000446501400009,,"Lin, G.",6,"NTU, Grad Inst Photon & Optoelect, 1,Sec 4,Roosevelt Rd, Taipei 10617, Taiwan."
WOS:000824670600001,,"Guo, X.",1,"Harbin Inst Technol Shenzhen, Dept Elect & Informat Engn, Shenzhen 518055, Peoples R China."
WOS:000824670600001,,"Liu, Y.",2,"Harbin Inst Technol Shenzhen, Dept Elect & Informat Engn, Shenzhen 518055, Peoples R China."
WOS:000824670600001,,"Du, J.",3,"Shanghai Jiao Tong Univ, State Key Lab Adv Opt Commun Syst & Networks, Shanghai 200240, Peoples R China."
WOS:000824670600001,,"Song, Q.",4,"Harbin Inst Technol Shenzhen, Dept Sci, Shenzhen 518055, Peoples R China."
WOS:000824670600001,,"Xu, K.",5,"Harbin Inst Technol Shenzhen, Dept Elect & Informat Engn, Shenzhen 518055, Peoples R China."
WOS:000379665400012,,"Qin, J.",1,"Dalian Univ Technol, Sch Informat & Commun Engn, Dalian 116024, Peoples R China."
WOS:000379665400012,,"Zhao, Q.",2,"Northeastern Univ Qinhuangdao, Sch Comp & Commun Engn, Qinhuangdao 066004, Peoples R China."
WOS:000379665400012,,"Xu, D.",3,"HAEPC Informat & Telecommun Co, Zhengzhou 450052, Peoples R China."
WOS:000379665400012,,"Yin, H.",4,"Dalian Univ Technol, Sch Informat & Commun Engn, Dalian 116024, Peoples R China."
WOS:000379665400012,,"Chang, Y.",5,"HAEPC Informat & Telecommun Co, Zhengzhou 450052, Peoples R China."
WOS:000379665400012,,"Huang, D.",6,"Dalian Univ Technol, Sch Comp Sci & Technol, Dalian 116024, Peoples R China."
WOS:000396372900059,,"Kumar, S.",1,"DIT Univ, Dept Elect & Commun Engn, Photon Lab, Dehra Dun 248009, Uttarakhand, India."
WOS:000396372900059,,"Chauhan, C.",2,"DIT Univ, Dept Elect & Commun Engn, Photon Lab, Dehra Dun 248009, Uttarakhand, India."
WOS:000396372900059,,"Bedi, A.",3,"DIT Univ, Dept Elect & Commun Engn, Photon Lab, Dehra Dun 248009, Uttarakhand, India."
WOS:001464374400031,,"Ahmed, S.",1,"Lightmatter, Mountain View, CA 94040 USA."
WOS:001464374400031,,"Baghdadi, R.",2,"Lightmatter, Mountain View, CA 94040 USA."
WOS:001464374400031,,"Bernadskiy, M.",3,"Lightmatter, Mountain View, CA 94040 USA."
WOS:001464374400031,,"Bowman, N.",4,"Lightmatter, Mountain View, CA 94040 USA."
WOS:001464374400031,,"Braid, R.",5,"Lightmatter, Mountain View, CA 94040 USA."
WOS:001464374400031,,"Carr, J.",6,"Lightmatter, Mountain View, CA 94040 USA."
WOS:001464374400031,,"Chen, C.",7,"Lightmatter, Mountain View, CA 94040 USA."
WOS:001464374400031,,"Ciccarella, P.",8,"Lightmatter, Mountain View, CA 94040 USA."
WOS:001464374400031,,"Cole, M.",9,"Lightmatter, Mountain View, CA 94040 USA."
WOS:001464374400031,,"Cooke, J.",10,"Lightmatter, Mountain View, CA 94040 USA."
