work_id,keyword
WOS:001203174100001,metaphotonics
WOS:001203174100001,design
WOS:001203174100001,adjoint method
WOS:001203174100001,forward modeling
WOS:001203174100001,metasurfaces
WOS:001203174100001,metasensor
WOS:001203174100001,inverse
WOS:001203174100001,optical neural network
WOS:001203174100001,compact
WOS:001203174100001,inverse-design
WOS:000426708500041,plasmonic circuits
WOS:000426708500041,photonic crystals
WOS:001323449600007,diffraction optical neural network
WOS:001323449600007,optical computing
WOS:001323449600007,mode multiplexing
WOS:001323449600007,design
WOS:001422744600007,devices
WOS:001422744600007,scale
WOS:001429795000001,free-space optics
WOS:001429795000001,model
WOS:001429795000001,pixels
WOS:001429795000001,smart
WOS:001429795000001,optical neural network
WOS:001429795000001,optical computer
WOS:001461155200001,mach-zehnder interferometer
WOS:001461155200001,photonic neural networks
WOS:001461155200001,energy
WOS:001134648500001,convolution
WOS:001134648500001,high-resolution
WOS:001134648500001,optical computation
WOS:001134648500001,silicon
WOS:001134648500001,router
WOS:001134648500001,optical neural network
WOS:001134648500001,photonics
WOS:000480342600001,phase modulation
WOS:000480342600001,computing
WOS:000480342600001,intensity modulation
WOS:000480342600001,feedforward neural networks
WOS:000480342600001,photodetectors;
WOS:000480342600001,saturable absorbers
WOS:000480342600001,nonlinear optics
WOS:000480342600001,machine learning
WOS:000480342600001,optical neural networks
WOS:000480342600001,neuromorphic
WOS:000480342600001,electro-optic modulators
WOS:001523539100001,optical machine learning
WOS:001523539100001,diffractive deep neural network
WOS:001523539100001,multi-wavelength parallelism
WOS:001523539100001,photonic crystals
WOS:001523539100001,optical neural network;
WOS:001523539100001,optical computing
WOS:001522763200001,speed
WOS:001522763200001,optical neural network
WOS:001522763200001,wavefront shaping
WOS:001522763200001,light
WOS:001522763200001,field
WOS:001652356000015,computing
WOS:001652356000015,polarization dynamics
WOS:001652356000015,transport
WOS:001652356000015,system
WOS:001652356000015,artificial-intelligence
WOS:001652356000015,vcsel
WOS:001652356000015,backpropagation
WOS:001652356000015,optical nonlinear activation function
WOS:001652356000015,optical neural network
WOS:001652356000015,optical
WOS:001652356000015,absorption;
WOS:001652356000015,performance
WOS:001403868700001,artificial intelligence
WOS:001403868700001,integrated circuits
WOS:001403868700001,literature
WOS:001403868700001,transmission
WOS:001403868700001,artificial-intelligence
WOS:001403868700001,review
WOS:001403868700001,photonic neural networks
WOS:001403868700001,opportunities
WOS:001403868700001,equalization
WOS:001403868700001,optical communications
WOS:001403868700001,performance;
WOS:001403868700001,nonlinear equalization
WOS:001403868700001,dispersion
WOS:001403868700001,algorithms
WOS:000713018100001,artificial intelligence
WOS:000713018100001,optical flip-flop
WOS:000713018100001,design
WOS:000713018100001,energy
WOS:000713018100001,ultra-compact
WOS:000713018100001,analog;
WOS:000713018100001,artificial-intelligence
WOS:000713018100001,photonic neural networks
WOS:000713018100001,mach-zehnder modulator
WOS:000713018100001,backpropagation
WOS:000713018100001,machine learning
WOS:000713018100001,neuromorphic photonics
WOS:000713018100001,implementation
WOS:000713018100001,silicon photonics;
WOS:000713018100001,neuromorphic computing
WOS:000713018100001,sar adc;
WOS:001229269500001,zero
WOS:001059284700008,reconfigurable photonics
WOS:001059284700008,phase-change materials
WOS:001059284700008,silicon
WOS:001059284700008,optical neural networks
WOS:001059284700008,photonic memory;
WOS:001059284700008,silicon photonics
WOS:001582826400510,optical neural networks.
WOS:001582826400510,photonic devices for innovative computing
WOS:001582826400510,photonic integrated circuits;
WOS:001487986800018,neural networks
WOS:001487986800018,photonic
WOS:001487986800018,fiber optics
WOS:001487986800018,optical communications
WOS:001487986800018,optical neural networks
WOS:001487986800018,fiber nonlinear effects
WOS:001403302300031,diffraction
WOS:001403302300031,optical device fabrication;
WOS:001403302300031,neural networks
WOS:001403302300031,optical imaging
WOS:001403302300031,high-speed
WOS:001403302300031,integrated optics
WOS:001403302300031,singular value decomposition
WOS:001403302300031,optical interferometry
WOS:001403302300031,optical computing
WOS:001403302300031,optical network units
WOS:001403302300031,optical
WOS:001403302300031,optical neural network
WOS:001403302300031,matrix decomposition
WOS:001403302300031,optical techniques
WOS:001403302300031,waveguide
WOS:001536548900001,mach-zehnder interferometer
WOS:001536548900001,micro-ring resonator
WOS:001536548900001,cma-es;
WOS:001536548900001,optical nonlinear activation function
WOS:001536548900001,optical neural network
WOS:001536548900001,photonics
WOS:001498754200001,magneto optical
WOS:001498754200001,optical nonlinear activation function;
WOS:001498754200001,mzi modulator
WOS:001498754200001,optical neutral network
WOS:000750032100002,nonlinearity
WOS:000750032100002,training method
WOS:000750032100002,diffraction
WOS:000750032100002,design
WOS:000750032100002,layers
WOS:000750032100002,time
WOS:000750032100002,simulation
WOS:000750032100002,kerr
WOS:000750032100002,implementation
WOS:000750032100002,optical neural network
WOS:000750032100002,optical
WOS:000750032100002,scattering
WOS:000750032100002,corners;
WOS:000750032100002,optical linear operation
WOS:000750032100002,deep learning
WOS:000750032100002,light
WOS:001539933600001,photonic neural networks
WOS:001539933600001,microring resonators
WOS:001539933600001,neuromorphic
WOS:001539933600001,big data
WOS:001539933600001,silicon photonics
WOS:001539933600001,computation
WOS:001162295000001,storage capacity
WOS:001162295000001,optical neural
WOS:001162295000001,networks
WOS:001162295000001,photonic device
WOS:001162295000001,multilevel
WOS:001162295000001,phase change materials
WOS:001645128100001,realization
WOS:001645128100001,cancer
WOS:001645128100001,image classification
WOS:001645128100001,coherent detection
WOS:001645128100001,optical neural network
WOS:001645128100001,classification
WOS:001645128100001,multiplication
WOS:001645128100001,matrix-vector
WOS:001645128100001,microring modulator
WOS:001209973300001,machine
WOS:001209973300001,artificial intelligence
WOS:001209973300001,algorithms
WOS:001209973300001,challenges
WOS:001209973300001,feedforward neural network
WOS:001209973300001,photonic neural networks
WOS:001209973300001,network
WOS:001209973300001,recognition
WOS:001209973300001,recurrent neural network
WOS:001209973300001,spiking neural
WOS:001209973300001,field
WOS:001416150300001,feed-forward
WOS:001416150300001,injection
WOS:001416150300001,optical communication
WOS:001416150300001,optical neural networks
WOS:001416150300001,injection locking
WOS:001416150300001,diode
WOS:001416150300001,synchronization
WOS:001416150300001,dynamics
WOS:001416150300001,chaos
WOS:001497895700015,extreme gradient boosting
WOS:001497895700015,machine learning
WOS:001497895700015,all-optical logic gate
WOS:001497895700015,explanations
WOS:001497895700015,shapley additive
WOS:001365919200007,parallel
WOS:001365919200007,design
WOS:001365919200007,propagation;
WOS:001365919200007,artificial-intelligence
WOS:001365919200007,optics
WOS:001365919200007,angular spectrum method
WOS:001365919200007,pupil-function
WOS:001365919200007,natural image statistics
WOS:001365919200007,2-pupil synthesis
WOS:000530809000006,optical waveguides;
WOS:000530809000006,optical imaging;
WOS:000530809000006,photonic integrated circuits
WOS:000530809000006,optical computing;
WOS:000530809000006,optical non-linearities
WOS:000530809000006,biomedical optical imaging
WOS:000530809000006,optical interconnections
WOS:000530809000006,optical
WOS:000530809000006,free-space optical interconnection
WOS:000530809000006,simulation
WOS:000530809000006,system
WOS:000530809000006,biological neural networks
WOS:000530809000006,optical neural networks
WOS:000530809000006,implementation
WOS:000530809000006,diffraction
WOS:000530809000006,elements
WOS:000530809000006,photonics;
WOS:000530809000006,interconnects
WOS:000530809000006,nonlinear optics
WOS:000530809000006,optical fiber networks
WOS:001485092800001,optical amplifiers
WOS:001485092800001,photonic inverse
WOS:001485092800001,optical
WOS:001485092800001,systems
WOS:001485092800001,photonic processing
WOS:001485092800001,machine learning
WOS:001485092800001,optical fiber communication
WOS:001485092800001,artificial intelligence
WOS:001485092800001,high-speed optical
WOS:001485092800001,photonic
WOS:001485092800001,optical switching
WOS:001485092800001,optical distortion
WOS:001485092800001,optical switches
WOS:001485092800001,networks
WOS:001485092800001,optical polarization;
WOS:001485092800001,interconnections
WOS:001485092800001,design
WOS:001485092800001,techniques
WOS:001485092800001,computing
WOS:001485092800001,generation
WOS:001485092800001,photonics
WOS:001485092800001,optical interconnects
WOS:001485092800001,photonic neural network
WOS:001485092800001,training
WOS:000537961100024,media
WOS:001651668400001,multi-plane light
WOS:001651668400001,converter
WOS:001651668400001,diffractive optical neural network
WOS:001651668400001,mode-sorting
WOS:001651668400001,image
WOS:001603629000001,programmable photonic
WOS:001603629000001,y-branch
WOS:001603629000001,circuits
WOS:001603629000001,optical logic gate
WOS:001603629000001,wave-guides
WOS:001603629000001,fabrication
WOS:001603629000001,neural-networks
WOS:001603629000001,pdms
WOS:001603629000001,optical neural network
WOS:001603629000001,integration
WOS:001603629000001,rhodamine 123
WOS:001582826400026,reconfigurable photonics
WOS:001582826400026,optical neural networks and reservoir computing
WOS:001582826400026,programmable;
WOS:001489117000001,ring resonator
WOS:001489117000001,mach-zehnder interferometer
WOS:001489117000001,gst
WOS:001489117000001,germanium
WOS:001489117000001,synapse
WOS:001489117000001,phase change material
WOS:001489117000001,silicon
WOS:001489117000001,devices
WOS:001489117000001,cavity;
WOS:001489117000001,photonic crystal
WOS:001489117000001,optical neuromorphic
WOS:001577664100007,parallel
WOS:001577664100007,design
WOS:001577664100007,shift
WOS:001577664100007,artificial intelligence;
WOS:001577664100007,algorithm
WOS:001577664100007,model
WOS:001577664100007,multilayer perceptron
WOS:001577664100007,optical computing
WOS:001577664100007,implementation
WOS:001577664100007,optical neural network
WOS:001577664100007,realization;
WOS:001577664100007,micro-and nano-optics
WOS:001648143000001,state
WOS:001648143000001,full-stokes polarimetry
WOS:001648143000001,neuromorphic photonic sensors
WOS:001648143000001,optical neural
WOS:001648143000001,networks
WOS:001648143000001,partially-polarized light
WOS:001555843500001,ring resonator
WOS:001555843500001,inp
WOS:001555843500001,plasmonic waveguide
WOS:001555843500001,optical logic gate
WOS:001555843500001,platform
WOS:001555843500001,phase-change material
WOS:001529414200003,optical logic gate encryption;
WOS:001529414200003,goos-hanchen shifts
WOS:001529414200003,chiral layer
WOS:001529414200003,light
WOS:001529414200003,quasi-pt-symmetric structure
WOS:001529414200003,photonic spin hall effect
WOS:001740020100180,design
WOS:001740020100180,compact
WOS:001740020100180,efficient
WOS:001582826400145,optical neural networks and reservoir computing
WOS:001611333300002,restricted boltzmann machine
WOS:001611333300002,electro-optical modulation
WOS:001611333300002,graphene
WOS:001611333300002,fully
WOS:001611333300002,hardware implementation
WOS:001611333300002,optical neural network
WOS:001611333300002,compact
WOS:001611333300002,optical neural-network
